Subject,Run,task,Movement_RelativeRMS_mean
644044,tfMRI_WM_RL,7,0.113951
644044,tfMRI_WM_LR,7,0.105342
644044,tfMRI_EMOTION_RL,1,0.0967391
644044,tfMRI_EMOTION_LR,1,0.0998769
644044,tfMRI_GAMBLING_RL,2,0.0815775
644044,tfMRI_GAMBLING_LR,2,0.0897909
644044,tfMRI_LANGUAGE_RL,3,0.193836
644044,tfMRI_LANGUAGE_LR,3,0.148722
644044,tfMRI_RELATIONAL_RL,5,0.104201
644044,tfMRI_RELATIONAL_LR,5,0.0958611
644044,tfMRI_SOCIAL_RL,6,0.10931
644044,tfMRI_SOCIAL_LR,6,0.0891619
644246,rfMRI_REST1_LR,0,0.0704851
644246,rfMRI_REST1_RL,0,0.0734329
644246,rfMRI_REST2_LR,0,0.0706187
644246,rfMRI_REST2_RL,0,0.0683396
644246,tfMRI_MOTOR_RL,4,0.0788202
644246,tfMRI_MOTOR_LR,4,0.0707004
644246,tfMRI_WM_RL,7,0.0722819
644246,tfMRI_WM_LR,7,0.0720245
644246,tfMRI_EMOTION_RL,1,0.0585592
644246,tfMRI_EMOTION_LR,1,0.057118
644246,tfMRI_GAMBLING_RL,2,0.0780834
644246,tfMRI_GAMBLING_LR,2,0.0784933
644246,tfMRI_LANGUAGE_RL,3,0.0709006
644246,tfMRI_LANGUAGE_LR,3,0.0698841
644246,tfMRI_RELATIONAL_RL,5,0.0617087
644246,tfMRI_RELATIONAL_LR,5,0.0934574
644246,tfMRI_SOCIAL_RL,6,0.0563036
644246,tfMRI_SOCIAL_LR,6,0.0617873
645450,rfMRI_REST1_LR,0,0.0645442
645450,rfMRI_REST1_RL,0,0.0565227
645450,rfMRI_REST2_LR,0,0.0615569
645450,rfMRI_REST2_RL,0,0.0585223
645450,tfMRI_MOTOR_RL,4,0.0562889
645450,tfMRI_MOTOR_LR,4,0.0621511
645450,tfMRI_WM_RL,7,0.0576139
645450,tfMRI_WM_LR,7,0.0561326
645450,tfMRI_EMOTION_RL,1,0.0605079
645450,tfMRI_EMOTION_LR,1,0.0528321
645450,tfMRI_GAMBLING_RL,2,0.0624307
645450,tfMRI_GAMBLING_LR,2,0.0564258
645450,tfMRI_LANGUAGE_RL,3,0.0707407
645450,tfMRI_LANGUAGE_LR,3,0.0656748
645450,tfMRI_RELATIONAL_RL,5,0.0690224
645450,tfMRI_RELATIONAL_LR,5,0.0743718
645450,tfMRI_SOCIAL_RL,6,0.0613505
645450,tfMRI_SOCIAL_LR,6,0.0712409
645551,rfMRI_REST1_LR,0,0.0697344
645551,rfMRI_REST1_RL,0,0.0973849
645551,rfMRI_REST2_LR,0,0.0792578
645551,rfMRI_REST2_RL,0,0.0680476
645551,tfMRI_MOTOR_RL,4,0.0771595
645551,tfMRI_MOTOR_LR,4,0.0763224
645551,tfMRI_WM_RL,7,0.0726405
645551,tfMRI_WM_LR,7,0.0656039
645551,tfMRI_EMOTION_RL,1,0.0603794
645551,tfMRI_EMOTION_LR,1,0.0561519
645551,tfMRI_GAMBLING_RL,2,0.071031
645551,tfMRI_GAMBLING_LR,2,0.0547539
645551,tfMRI_LANGUAGE_RL,3,0.0625871
645551,tfMRI_LANGUAGE_LR,3,0.062929
645551,tfMRI_RELATIONAL_RL,5,0.062372
645551,tfMRI_RELATIONAL_LR,5,0.0626397
645551,tfMRI_SOCIAL_RL,6,0.0579644
645551,tfMRI_SOCIAL_LR,6,0.0689174
647858,rfMRI_REST1_LR,0,0.0754078
647858,rfMRI_REST1_RL,0,0.084238
647858,rfMRI_REST2_LR,0,0.0717967
647858,rfMRI_REST2_RL,0,0.0797824
647858,tfMRI_MOTOR_RL,4,0.0891689
647858,tfMRI_MOTOR_LR,4,0.103003
647858,tfMRI_WM_RL,7,0.0811173
647858,tfMRI_WM_LR,7,0.0956984
647858,tfMRI_EMOTION_RL,1,0.0717849
647858,tfMRI_EMOTION_LR,1,0.0736042
647858,tfMRI_GAMBLING_RL,2,0.0881502
647858,tfMRI_GAMBLING_LR,2,0.0811995
647858,tfMRI_LANGUAGE_RL,3,0.0731606
647858,tfMRI_LANGUAGE_LR,3,0.0823486
647858,tfMRI_RELATIONAL_RL,5,0.0707346
647858,tfMRI_RELATIONAL_LR,5,0.0771396
647858,tfMRI_SOCIAL_RL,6,0.0724571
647858,tfMRI_SOCIAL_LR,6,0.0774666
650746,rfMRI_REST1_LR,0,
650746,rfMRI_REST1_RL,0,
650746,rfMRI_REST2_LR,0,
650746,rfMRI_REST2_RL,0,
650746,tfMRI_MOTOR_RL,4,
650746,tfMRI_MOTOR_LR,4,
650746,tfMRI_WM_RL,7,0.0969177
650746,tfMRI_WM_LR,7,0.123813
650746,tfMRI_EMOTION_RL,1,
650746,tfMRI_EMOTION_LR,1,
650746,tfMRI_GAMBLING_RL,2,0.114298
650746,tfMRI_GAMBLING_LR,2,0.134245
650746,tfMRI_LANGUAGE_RL,3,
650746,tfMRI_LANGUAGE_LR,3,
650746,tfMRI_RELATIONAL_RL,5,
650746,tfMRI_RELATIONAL_LR,5,
650746,tfMRI_SOCIAL_RL,6,
650746,tfMRI_SOCIAL_LR,6,
654350,rfMRI_REST1_LR,0,0.0742312
654350,rfMRI_REST1_RL,0,0.0780712
654350,rfMRI_REST2_LR,0,0.0812252
654350,rfMRI_REST2_RL,0,0.0765599
654350,tfMRI_MOTOR_RL,4,0.071902
654350,tfMRI_MOTOR_LR,4,0.0780328
654350,tfMRI_WM_RL,7,0.0659086
654350,tfMRI_WM_LR,7,0.0689181
654350,tfMRI_EMOTION_RL,1,0.0746084
654350,tfMRI_EMOTION_LR,1,0.0749919
654350,tfMRI_GAMBLING_RL,2,0.0658894
654350,tfMRI_GAMBLING_LR,2,0.0660181
654350,tfMRI_LANGUAGE_RL,3,0.0753425
654350,tfMRI_LANGUAGE_LR,3,0.0943146
654350,tfMRI_RELATIONAL_RL,5,0.0664619
654350,tfMRI_RELATIONAL_LR,5,0.0714801
654350,tfMRI_SOCIAL_RL,6,0.0692437
654350,tfMRI_SOCIAL_LR,6,0.065555
654552,rfMRI_REST1_LR,0,0.0790379
654552,rfMRI_REST1_RL,0,0.0716982
654552,rfMRI_REST2_LR,0,0.0815648
654552,rfMRI_REST2_RL,0,0.0721535
654552,tfMRI_MOTOR_RL,4,0.0732152
654552,tfMRI_MOTOR_LR,4,0.0829307
654552,tfMRI_WM_RL,7,0.0673492
654552,tfMRI_WM_LR,7,0.0718987
654552,tfMRI_EMOTION_RL,1,0.0794779
654552,tfMRI_EMOTION_LR,1,0.0773471
654552,tfMRI_GAMBLING_RL,2,0.068269
654552,tfMRI_GAMBLING_LR,2,0.0756443
654552,tfMRI_LANGUAGE_RL,3,0.0774114
654552,tfMRI_LANGUAGE_LR,3,0.0835907
654552,tfMRI_RELATIONAL_RL,5,0.0788717
654552,tfMRI_RELATIONAL_LR,5,0.0802574
654552,tfMRI_SOCIAL_RL,6,0.0800542
654552,tfMRI_SOCIAL_LR,6,0.105293
654754,rfMRI_REST1_LR,0,0.0659211
654754,rfMRI_REST1_RL,0,0.0699958
654754,rfMRI_REST2_LR,0,0.0771725
654754,rfMRI_REST2_RL,0,0.101054
654754,tfMRI_MOTOR_RL,4,0.0961967
654754,tfMRI_MOTOR_LR,4,0.142169
654754,tfMRI_WM_RL,7,0.0842804
654754,tfMRI_WM_LR,7,0.0764382
654754,tfMRI_EMOTION_RL,1,0.114692
654754,tfMRI_EMOTION_LR,1,0.127963
654754,tfMRI_GAMBLING_RL,2,0.0791675
654754,tfMRI_GAMBLING_LR,2,0.0713361
654754,tfMRI_LANGUAGE_RL,3,0.0817656
654754,tfMRI_LANGUAGE_LR,3,0.0900783
654754,tfMRI_RELATIONAL_RL,5,0.107285
654754,tfMRI_RELATIONAL_LR,5,0.113912
654754,tfMRI_SOCIAL_RL,6,0.0849682
654754,tfMRI_SOCIAL_LR,6,0.0977196
656253,rfMRI_REST1_LR,0,0.0684753
656253,rfMRI_REST1_RL,0,0.0724144
656253,rfMRI_REST2_LR,0,0.0630678
656253,rfMRI_REST2_RL,0,0.0664786
656253,tfMRI_MOTOR_RL,4,0.0989425
656253,tfMRI_MOTOR_LR,4,0.0828881
656253,tfMRI_WM_RL,7,0.0766383
656253,tfMRI_WM_LR,7,0.0949929
656253,tfMRI_EMOTION_RL,1,0.0797414
656253,tfMRI_EMOTION_LR,1,0.0998516
656253,tfMRI_GAMBLING_RL,2,0.0776117
656253,tfMRI_GAMBLING_LR,2,0.0857523
656253,tfMRI_LANGUAGE_RL,3,0.0761217
656253,tfMRI_LANGUAGE_LR,3,0.0681036
656253,tfMRI_RELATIONAL_RL,5,0.0759649
656253,tfMRI_RELATIONAL_LR,5,0.101964
656253,tfMRI_SOCIAL_RL,6,0.10473
656253,tfMRI_SOCIAL_LR,6,0.0791454
656657,rfMRI_REST1_LR,0,0.0877645
656657,rfMRI_REST1_RL,0,0.0913229
656657,rfMRI_REST2_LR,0,0.0923976
656657,rfMRI_REST2_RL,0,0.0920568
656657,tfMRI_MOTOR_RL,4,0.0935033
656657,tfMRI_MOTOR_LR,4,0.119214
656657,tfMRI_WM_RL,7,0.0870757
656657,tfMRI_WM_LR,7,0.124147
656657,tfMRI_EMOTION_RL,1,0.0831448
656657,tfMRI_EMOTION_LR,1,0.111812
656657,tfMRI_GAMBLING_RL,2,0.0942048
656657,tfMRI_GAMBLING_LR,2,0.112306
656657,tfMRI_LANGUAGE_RL,3,0.0892679
656657,tfMRI_LANGUAGE_LR,3,0.100535
656657,tfMRI_RELATIONAL_RL,5,0.0956532
656657,tfMRI_RELATIONAL_LR,5,0.0981716
656657,tfMRI_SOCIAL_RL,6,0.0940702
656657,tfMRI_SOCIAL_LR,6,0.0860126
657659,rfMRI_REST1_LR,0,0.0535036
657659,rfMRI_REST1_RL,0,0.0502138
657659,rfMRI_REST2_LR,0,0.0507026
657659,rfMRI_REST2_RL,0,0.0620006
657659,tfMRI_MOTOR_RL,4,0.0582908
657659,tfMRI_MOTOR_LR,4,0.0546169
657659,tfMRI_WM_RL,7,0.054652
657659,tfMRI_WM_LR,7,0.0531679
657659,tfMRI_EMOTION_RL,1,0.0862211
657659,tfMRI_EMOTION_LR,1,0.114508
657659,tfMRI_GAMBLING_RL,2,0.0363546
657659,tfMRI_GAMBLING_LR,2,0.0541455
657659,tfMRI_LANGUAGE_RL,3,0.0516792
657659,tfMRI_LANGUAGE_LR,3,0.0722102
657659,tfMRI_RELATIONAL_RL,5,0.0937003
657659,tfMRI_RELATIONAL_LR,5,0.0956094
657659,tfMRI_SOCIAL_RL,6,0.0666029
657659,tfMRI_SOCIAL_LR,6,0.0872348
660951,rfMRI_REST1_LR,0,0.062714
660951,rfMRI_REST1_RL,0,0.0589021
660951,rfMRI_REST2_LR,0,0.0610544
660951,rfMRI_REST2_RL,0,0.0629961
660951,tfMRI_MOTOR_RL,4,0.0584508
660951,tfMRI_MOTOR_LR,4,0.0644385
660951,tfMRI_WM_RL,7,0.052675
660951,tfMRI_WM_LR,7,0.061974
660951,tfMRI_EMOTION_RL,1,0.0415052
660951,tfMRI_EMOTION_LR,1,0.0485202
660951,tfMRI_GAMBLING_RL,2,0.057301
660951,tfMRI_GAMBLING_LR,2,0.0611509
660951,tfMRI_LANGUAGE_RL,3,0.0476248
660951,tfMRI_LANGUAGE_LR,3,0.0582097
660951,tfMRI_RELATIONAL_RL,5,0.0479261
660951,tfMRI_RELATIONAL_LR,5,0.0586919
660951,tfMRI_SOCIAL_RL,6,0.0459964
660951,tfMRI_SOCIAL_LR,6,0.0522655
662551,rfMRI_REST1_LR,0,0.111337
662551,rfMRI_REST1_RL,0,0.109612
662551,rfMRI_REST2_LR,0,0.130136
662551,rfMRI_REST2_RL,0,0.179821
662551,tfMRI_MOTOR_RL,4,0.110043
662551,tfMRI_MOTOR_LR,4,0.145602
662551,tfMRI_WM_RL,7,0.0785985
662551,tfMRI_WM_LR,7,0.104021
662551,tfMRI_EMOTION_RL,1,0.111668
662551,tfMRI_EMOTION_LR,1,0.146768
662551,tfMRI_GAMBLING_RL,2,0.130397
662551,tfMRI_GAMBLING_LR,2,0.121292
662551,tfMRI_LANGUAGE_RL,3,0.145795
662551,tfMRI_LANGUAGE_LR,3,0.220868
662551,tfMRI_RELATIONAL_RL,5,0.109468
662551,tfMRI_RELATIONAL_LR,5,0.127722
662551,tfMRI_SOCIAL_RL,6,0.126541
662551,tfMRI_SOCIAL_LR,6,0.180094
663755,rfMRI_REST1_LR,0,0.059166
663755,rfMRI_REST1_RL,0,0.0605758
663755,rfMRI_REST2_LR,0,0.0589403
663755,rfMRI_REST2_RL,0,0.0636386
663755,tfMRI_MOTOR_RL,4,0.0628748
663755,tfMRI_MOTOR_LR,4,0.0594377
663755,tfMRI_WM_RL,7,0.0577896
663755,tfMRI_WM_LR,7,0.0591442
663755,tfMRI_EMOTION_RL,1,0.0501436
663755,tfMRI_EMOTION_LR,1,0.0459857
663755,tfMRI_GAMBLING_RL,2,0.0552156
663755,tfMRI_GAMBLING_LR,2,0.0523585
663755,tfMRI_LANGUAGE_RL,3,0.0550201
663755,tfMRI_LANGUAGE_LR,3,0.0632074
663755,tfMRI_RELATIONAL_RL,5,0.0558678
663755,tfMRI_RELATIONAL_LR,5,0.0535387
663755,tfMRI_SOCIAL_RL,6,0.0520026
663755,tfMRI_SOCIAL_LR,6,0.0528454
664757,rfMRI_REST1_LR,0,0.0831466
664757,rfMRI_REST1_RL,0,0.0682052
664757,rfMRI_REST2_LR,0,0.0709786
664757,rfMRI_REST2_RL,0,0.0678241
664757,tfMRI_MOTOR_RL,4,0.0832612
664757,tfMRI_MOTOR_LR,4,0.0822764
664757,tfMRI_WM_RL,7,0.0814744
664757,tfMRI_WM_LR,7,0.0749939
664757,tfMRI_EMOTION_RL,1,0.0604571
664757,tfMRI_EMOTION_LR,1,0.0498342
664757,tfMRI_GAMBLING_RL,2,0.0812906
664757,tfMRI_GAMBLING_LR,2,0.081738
664757,tfMRI_LANGUAGE_RL,3,0.0726804
664757,tfMRI_LANGUAGE_LR,3,0.0725466
664757,tfMRI_RELATIONAL_RL,5,0.0780027
664757,tfMRI_RELATIONAL_LR,5,0.0828439
664757,tfMRI_SOCIAL_RL,6,0.0879868
664757,tfMRI_SOCIAL_LR,6,0.0705631
665254,rfMRI_REST1_LR,0,0.0790795
665254,rfMRI_REST1_RL,0,0.0935918
665254,rfMRI_REST2_LR,0,0.101253
665254,rfMRI_REST2_RL,0,0.0760683
665254,tfMRI_MOTOR_RL,4,0.0962457
665254,tfMRI_MOTOR_LR,4,0.0909509
665254,tfMRI_WM_RL,7,0.0870864
665254,tfMRI_WM_LR,7,0.0821095
665254,tfMRI_EMOTION_RL,1,0.0802687
665254,tfMRI_EMOTION_LR,1,0.0674748
665254,tfMRI_GAMBLING_RL,2,0.0774011
665254,tfMRI_GAMBLING_LR,2,0.0805517
665254,tfMRI_LANGUAGE_RL,3,0.0783686
665254,tfMRI_LANGUAGE_LR,3,0.0804509
665254,tfMRI_RELATIONAL_RL,5,0.0745896
665254,tfMRI_RELATIONAL_LR,5,0.0732278
665254,tfMRI_SOCIAL_RL,6,0.0778284
665254,tfMRI_SOCIAL_LR,6,0.0794468
667056,rfMRI_REST1_LR,0,0.0956974
667056,rfMRI_REST1_RL,0,0.0821936
667056,rfMRI_REST2_LR,0,0.0799003
667056,rfMRI_REST2_RL,0,0.0932156
667056,tfMRI_MOTOR_RL,4,0.104575
667056,tfMRI_MOTOR_LR,4,0.0907441
667056,tfMRI_WM_RL,7,0.104724
667056,tfMRI_WM_LR,7,0.0895238
667056,tfMRI_EMOTION_RL,1,0.0740774
667056,tfMRI_EMOTION_LR,1,0.0679978
667056,tfMRI_GAMBLING_RL,2,0.0862255
667056,tfMRI_GAMBLING_LR,2,0.0826881
667056,tfMRI_LANGUAGE_RL,3,0.12635
667056,tfMRI_LANGUAGE_LR,3,0.08665
667056,tfMRI_RELATIONAL_RL,5,0.0746375
667056,tfMRI_RELATIONAL_LR,5,0.0819
667056,tfMRI_SOCIAL_RL,6,0.0783572
667056,tfMRI_SOCIAL_LR,6,0.0885979
668361,rfMRI_REST1_LR,0,0.0627689
668361,rfMRI_REST1_RL,0,0.0717857
668361,rfMRI_REST2_LR,0,0.0797567
668361,rfMRI_REST2_RL,0,0.0960725
668361,tfMRI_MOTOR_RL,4,0.072875
668361,tfMRI_MOTOR_LR,4,0.097985
668361,tfMRI_WM_RL,7,
668361,tfMRI_WM_LR,7,0.0684796
668361,tfMRI_EMOTION_RL,1,0.0827153
668361,tfMRI_EMOTION_LR,1,0.0868773
668361,tfMRI_GAMBLING_RL,2,0.0930646
668361,tfMRI_GAMBLING_LR,2,0.0833455
668361,tfMRI_LANGUAGE_RL,3,0.102002
668361,tfMRI_LANGUAGE_LR,3,0.113099
668361,tfMRI_RELATIONAL_RL,5,0.114693
668361,tfMRI_RELATIONAL_LR,5,0.084653
668361,tfMRI_SOCIAL_RL,6,0.0929023
668361,tfMRI_SOCIAL_LR,6,0.0891581
671855,rfMRI_REST1_LR,0,0.1447
671855,rfMRI_REST1_RL,0,0.120738
671855,rfMRI_REST2_LR,0,0.101154
671855,rfMRI_REST2_RL,0,0.0762614
671855,tfMRI_MOTOR_RL,4,0.133019
671855,tfMRI_MOTOR_LR,4,0.129781
671855,tfMRI_WM_RL,7,0.119935
671855,tfMRI_WM_LR,7,0.138038
671855,tfMRI_EMOTION_RL,1,0.109769
671855,tfMRI_EMOTION_LR,1,0.100414
671855,tfMRI_GAMBLING_RL,2,0.123528
671855,tfMRI_GAMBLING_LR,2,0.125515
671855,tfMRI_LANGUAGE_RL,3,0.0980597
671855,tfMRI_LANGUAGE_LR,3,0.144627
671855,tfMRI_RELATIONAL_RL,5,0.101575
671855,tfMRI_RELATIONAL_LR,5,0.124386
671855,tfMRI_SOCIAL_RL,6,0.100117
671855,tfMRI_SOCIAL_LR,6,0.114347
672756,rfMRI_REST1_LR,0,0.109735
672756,rfMRI_REST1_RL,0,0.116392
672756,rfMRI_REST2_LR,0,0.0966813
672756,rfMRI_REST2_RL,0,0.0981684
672756,tfMRI_MOTOR_RL,4,0.100799
672756,tfMRI_MOTOR_LR,4,0.0955469
672756,tfMRI_WM_RL,7,0.0924065
672756,tfMRI_WM_LR,7,0.103567
672756,tfMRI_EMOTION_RL,1,0.103921
672756,tfMRI_EMOTION_LR,1,0.106518
672756,tfMRI_GAMBLING_RL,2,0.0989532
672756,tfMRI_GAMBLING_LR,2,0.0936492
672756,tfMRI_LANGUAGE_RL,3,0.0929786
672756,tfMRI_LANGUAGE_LR,3,0.0960553
672756,tfMRI_RELATIONAL_RL,5,0.0937512
672756,tfMRI_RELATIONAL_LR,5,0.0986386
672756,tfMRI_SOCIAL_RL,6,0.0991998
672756,tfMRI_SOCIAL_LR,6,0.0952075
673455,rfMRI_REST1_LR,0,0.0942319
673455,rfMRI_REST1_RL,0,0.105769
673455,rfMRI_REST2_LR,0,0.081901
673455,rfMRI_REST2_RL,0,0.101781
673455,tfMRI_MOTOR_RL,4,0.109481
673455,tfMRI_MOTOR_LR,4,0.117632
673455,tfMRI_WM_RL,7,0.11459
673455,tfMRI_WM_LR,7,0.104842
673455,tfMRI_EMOTION_RL,1,0.0777405
673455,tfMRI_EMOTION_LR,1,0.076286
673455,tfMRI_GAMBLING_RL,2,0.090293
673455,tfMRI_GAMBLING_LR,2,0.0931908
673455,tfMRI_LANGUAGE_RL,3,0.0978922
673455,tfMRI_LANGUAGE_LR,3,0.112961
673455,tfMRI_RELATIONAL_RL,5,0.102582
673455,tfMRI_RELATIONAL_LR,5,0.0738512
673455,tfMRI_SOCIAL_RL,6,0.0786102
673455,tfMRI_SOCIAL_LR,6,0.086004
675661,rfMRI_REST1_LR,0,0.0797672
675661,rfMRI_REST1_RL,0,0.0759103
675661,rfMRI_REST2_LR,0,0.0834371
675661,rfMRI_REST2_RL,0,0.0801577
675661,tfMRI_MOTOR_RL,4,0.143102
675661,tfMRI_MOTOR_LR,4,0.127869
675661,tfMRI_WM_RL,7,0.0910628
675661,tfMRI_WM_LR,7,0.0818905
675661,tfMRI_EMOTION_RL,1,0.0753749
675661,tfMRI_EMOTION_LR,1,0.0842264
675661,tfMRI_GAMBLING_RL,2,0.0858849
675661,tfMRI_GAMBLING_LR,2,0.0681521
675661,tfMRI_LANGUAGE_RL,3,0.100964
675661,tfMRI_LANGUAGE_LR,3,0.120449
675661,tfMRI_RELATIONAL_RL,5,0.0975332
675661,tfMRI_RELATIONAL_LR,5,0.10373
675661,tfMRI_SOCIAL_RL,6,0.0792522
675661,tfMRI_SOCIAL_LR,6,0.0916215
677766,rfMRI_REST1_LR,0,0.106682
677766,rfMRI_REST1_RL,0,0.111687
677766,rfMRI_REST2_LR,0,0.0962698
677766,rfMRI_REST2_RL,0,0.126993
677766,tfMRI_MOTOR_RL,4,0.147254
677766,tfMRI_MOTOR_LR,4,0.121659
677766,tfMRI_WM_RL,7,0.145631
677766,tfMRI_WM_LR,7,0.12232
677766,tfMRI_EMOTION_RL,1,0.125374
677766,tfMRI_EMOTION_LR,1,0.154577
677766,tfMRI_GAMBLING_RL,2,0.138429
677766,tfMRI_GAMBLING_LR,2,0.120096
677766,tfMRI_LANGUAGE_RL,3,0.152517
677766,tfMRI_LANGUAGE_LR,3,0.133436
677766,tfMRI_RELATIONAL_RL,5,0.132657
677766,tfMRI_RELATIONAL_LR,5,0.108995
677766,tfMRI_SOCIAL_RL,6,0.117523
677766,tfMRI_SOCIAL_LR,6,0.120327
677968,rfMRI_REST1_LR,0,0.103225
677968,rfMRI_REST1_RL,0,0.101093
677968,rfMRI_REST2_LR,0,0.151647
677968,rfMRI_REST2_RL,0,0.123581
677968,tfMRI_MOTOR_RL,4,0.0992154
677968,tfMRI_MOTOR_LR,4,0.135661
677968,tfMRI_WM_RL,7,0.109264
677968,tfMRI_WM_LR,7,0.154711
677968,tfMRI_EMOTION_RL,1,0.119462
677968,tfMRI_EMOTION_LR,1,0.123577
677968,tfMRI_GAMBLING_RL,2,0.136159
677968,tfMRI_GAMBLING_LR,2,0.131185
677968,tfMRI_LANGUAGE_RL,3,0.13474
677968,tfMRI_LANGUAGE_LR,3,0.118588
677968,tfMRI_RELATIONAL_RL,5,0.140515
677968,tfMRI_RELATIONAL_LR,5,0.130008
677968,tfMRI_SOCIAL_RL,6,0.131342
677968,tfMRI_SOCIAL_LR,6,0.105919
679568,rfMRI_REST1_LR,0,0.0444002
679568,rfMRI_REST1_RL,0,0.0374656
679568,rfMRI_REST2_LR,0,0.0514182
679568,rfMRI_REST2_RL,0,0.0502526
679568,tfMRI_MOTOR_RL,4,0.0506345
679568,tfMRI_MOTOR_LR,4,0.0430324
679568,tfMRI_WM_RL,7,0.040215
679568,tfMRI_WM_LR,7,0.0461644
679568,tfMRI_EMOTION_RL,1,0.0484871
679568,tfMRI_EMOTION_LR,1,0.0812919
679568,tfMRI_GAMBLING_RL,2,0.0423288
679568,tfMRI_GAMBLING_LR,2,0.0473925
679568,tfMRI_LANGUAGE_RL,3,0.0499692
679568,tfMRI_LANGUAGE_LR,3,0.0544213
679568,tfMRI_RELATIONAL_RL,5,0.0425765
679568,tfMRI_RELATIONAL_LR,5,0.0533601
679568,tfMRI_SOCIAL_RL,6,0.0413407
679568,tfMRI_SOCIAL_LR,6,0.0794485
679770,rfMRI_REST1_LR,0,0.0552507
679770,rfMRI_REST1_RL,0,0.0620108
679770,rfMRI_REST2_LR,0,0.0586351
679770,rfMRI_REST2_RL,0,0.0671889
679770,tfMRI_MOTOR_RL,4,0.0642609
679770,tfMRI_MOTOR_LR,4,0.0649567
679770,tfMRI_WM_RL,7,0.0682497
679770,tfMRI_WM_LR,7,0.0620726
679770,tfMRI_EMOTION_RL,1,0.062126
679770,tfMRI_EMOTION_LR,1,0.0507599
679770,tfMRI_GAMBLING_RL,2,0.0596308
679770,tfMRI_GAMBLING_LR,2,0.0598686
679770,tfMRI_LANGUAGE_RL,3,0.0616984
679770,tfMRI_LANGUAGE_LR,3,0.0613517
679770,tfMRI_RELATIONAL_RL,5,0.059142
679770,tfMRI_RELATIONAL_LR,5,0.0635558
679770,tfMRI_SOCIAL_RL,6,0.0759576
679770,tfMRI_SOCIAL_LR,6,0.055893
680250,rfMRI_REST1_LR,0,0.165283
680250,rfMRI_REST1_RL,0,0.152512
680250,rfMRI_REST2_LR,0,0.134322
680250,rfMRI_REST2_RL,0,0.150254
680250,tfMRI_MOTOR_RL,4,0.157014
680250,tfMRI_MOTOR_LR,4,0.17696
680250,tfMRI_WM_RL,7,0.179865
680250,tfMRI_WM_LR,7,0.163636
680250,tfMRI_EMOTION_RL,1,0.167373
680250,tfMRI_EMOTION_LR,1,0.193498
680250,tfMRI_GAMBLING_RL,2,0.17488
680250,tfMRI_GAMBLING_LR,2,0.170003
680250,tfMRI_LANGUAGE_RL,3,0.163199
680250,tfMRI_LANGUAGE_LR,3,0.161237
680250,tfMRI_RELATIONAL_RL,5,0.123023
680250,tfMRI_RELATIONAL_LR,5,0.141141
680250,tfMRI_SOCIAL_RL,6,0.138567
680250,tfMRI_SOCIAL_LR,6,0.125978
680452,rfMRI_REST1_LR,0,0.0910714
680452,rfMRI_REST1_RL,0,0.0936597
680452,rfMRI_REST2_LR,0,0.0768712
680452,rfMRI_REST2_RL,0,0.0842208
680452,tfMRI_MOTOR_RL,4,0.0868915
680452,tfMRI_MOTOR_LR,4,0.0856951
680452,tfMRI_WM_RL,7,0.0859646
680452,tfMRI_WM_LR,7,0.0853475
680452,tfMRI_EMOTION_RL,1,0.0796904
680452,tfMRI_EMOTION_LR,1,0.0784598
680452,tfMRI_GAMBLING_RL,2,0.0861508
680452,tfMRI_GAMBLING_LR,2,0.070363
680452,tfMRI_LANGUAGE_RL,3,0.103543
680452,tfMRI_LANGUAGE_LR,3,0.0886743
680452,tfMRI_RELATIONAL_RL,5,0.0979019
680452,tfMRI_RELATIONAL_LR,5,0.0977126
680452,tfMRI_SOCIAL_RL,6,0.0822373
680452,tfMRI_SOCIAL_LR,6,0.0866677
680957,rfMRI_REST1_LR,0,0.160255
680957,rfMRI_REST1_RL,0,0.111756
680957,rfMRI_REST2_LR,0,0.0869484
680957,rfMRI_REST2_RL,0,0.0957849
680957,tfMRI_MOTOR_RL,4,0.151453
680957,tfMRI_MOTOR_LR,4,0.16101
680957,tfMRI_WM_RL,7,0.142122
680957,tfMRI_WM_LR,7,0.1282
680957,tfMRI_EMOTION_RL,1,0.0591746
680957,tfMRI_EMOTION_LR,1,0.0617308
680957,tfMRI_GAMBLING_RL,2,0.127771
680957,tfMRI_GAMBLING_LR,2,0.128965
680957,tfMRI_LANGUAGE_RL,3,0.0840958
680957,tfMRI_LANGUAGE_LR,3,0.0765453
680957,tfMRI_RELATIONAL_RL,5,0.0828685
680957,tfMRI_RELATIONAL_LR,5,0.0847867
680957,tfMRI_SOCIAL_RL,6,0.0756262
680957,tfMRI_SOCIAL_LR,6,0.0563454
683256,rfMRI_REST1_LR,0,0.0967954
683256,rfMRI_REST1_RL,0,0.0808994
683256,rfMRI_REST2_LR,0,0.10001
683256,rfMRI_REST2_RL,0,0.0965837
683256,tfMRI_MOTOR_RL,4,0.101416
683256,tfMRI_MOTOR_LR,4,0.105332
683256,tfMRI_WM_RL,7,0.0830429
683256,tfMRI_WM_LR,7,0.0662491
683256,tfMRI_EMOTION_RL,1,0.101872
683256,tfMRI_EMOTION_LR,1,0.105889
683256,tfMRI_GAMBLING_RL,2,0.0741632
683256,tfMRI_GAMBLING_LR,2,0.068839
683256,tfMRI_LANGUAGE_RL,3,0.104652
683256,tfMRI_LANGUAGE_LR,3,0.104801
683256,tfMRI_RELATIONAL_RL,5,0.0920585
