Subject,Run,task,Movement_RelativeRMS_mean,Release,Acquisition,Gender,Age,Age__22-25,Age__26-30,Age__31-35,Age__36+,Gender__F,Gender__M,Acquisition__Q01,Acquisition__Q02,Acquisition__Q03,Acquisition__Q04,Acquisition__Q05,Acquisition__Q06,Acquisition__Q07,Acquisition__Q08,Acquisition__Q09,Acquisition__Q10,Acquisition__Q11,Acquisition__Q12,Acquisition__Q13,Release__MEG2,Release__Q1,Release__Q2,Release__Q3,Release__S1200,Release__S500,Release__S900
623844,tfMRI_WM_RL,7,0.0744236,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623844,tfMRI_WM_LR,7,0.0790899,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623844,tfMRI_EMOTION_RL,1,0.0641619,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623844,tfMRI_EMOTION_LR,1,0.0795756,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623844,tfMRI_GAMBLING_RL,2,0.100442,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623844,tfMRI_GAMBLING_LR,2,0.0719506,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623844,tfMRI_LANGUAGE_RL,3,0.0586993,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623844,tfMRI_LANGUAGE_LR,3,0.0714718,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623844,tfMRI_RELATIONAL_RL,5,0.0679351,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623844,tfMRI_RELATIONAL_LR,5,0.0648309,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623844,tfMRI_SOCIAL_RL,6,0.0651177,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623844,tfMRI_SOCIAL_LR,6,0.0674866,S500,Q05,M,26-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
626648,rfMRI_REST1_LR,0,0.0576122,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,rfMRI_REST1_RL,0,0.0579176,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,rfMRI_REST2_LR,0,0.0604351,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,rfMRI_REST2_RL,0,0.0636351,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,tfMRI_MOTOR_RL,4,0.0641505,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,tfMRI_MOTOR_LR,4,0.062643,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,tfMRI_WM_RL,7,0.0536505,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,tfMRI_WM_LR,7,0.0629027,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,tfMRI_EMOTION_RL,1,0.0708083,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,tfMRI_EMOTION_LR,1,0.0714105,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,tfMRI_GAMBLING_RL,2,0.0612253,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,tfMRI_GAMBLING_LR,2,0.0744212,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,tfMRI_LANGUAGE_RL,3,0.0783181,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,tfMRI_LANGUAGE_LR,3,0.070985,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,tfMRI_RELATIONAL_RL,5,0.0901531,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,tfMRI_RELATIONAL_LR,5,0.0618601,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,tfMRI_SOCIAL_RL,6,0.0589127,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626648,tfMRI_SOCIAL_LR,6,0.0753956,S900,Q10,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627549,rfMRI_REST1_LR,0,0.0749861,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,rfMRI_REST1_RL,0,0.070618,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,rfMRI_REST2_LR,0,0.0907224,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,rfMRI_REST2_RL,0,0.165114,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,tfMRI_MOTOR_RL,4,0.090446,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,tfMRI_MOTOR_LR,4,0.0806646,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,tfMRI_WM_RL,7,0.0638504,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,tfMRI_WM_LR,7,0.0774884,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,tfMRI_EMOTION_RL,1,0.071815,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,tfMRI_EMOTION_LR,1,0.0683732,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,tfMRI_GAMBLING_RL,2,0.0729068,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,tfMRI_GAMBLING_LR,2,0.0838205,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,tfMRI_LANGUAGE_RL,3,0.0867035,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,tfMRI_LANGUAGE_LR,3,0.0915821,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,tfMRI_RELATIONAL_RL,5,0.0716474,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,tfMRI_RELATIONAL_LR,5,0.0755124,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,tfMRI_SOCIAL_RL,6,0.0827075,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627549,tfMRI_SOCIAL_LR,6,0.0847424,Q2,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627852,rfMRI_REST1_LR,0,0.0625167,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,rfMRI_REST1_RL,0,0.0568254,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,rfMRI_REST2_LR,0,0.0554232,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,rfMRI_REST2_RL,0,0.0840553,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,tfMRI_MOTOR_RL,4,0.0674297,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,tfMRI_MOTOR_LR,4,0.0746054,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,tfMRI_WM_RL,7,0.061033,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,tfMRI_WM_LR,7,0.0631147,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,tfMRI_EMOTION_RL,1,0.0649899,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,tfMRI_EMOTION_LR,1,0.0676653,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,tfMRI_GAMBLING_RL,2,0.0524799,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,tfMRI_GAMBLING_LR,2,0.0588644,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,tfMRI_LANGUAGE_RL,3,0.0676707,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,tfMRI_LANGUAGE_LR,3,0.0795285,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,tfMRI_RELATIONAL_RL,5,0.0760454,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,tfMRI_RELATIONAL_LR,5,0.0796163,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,tfMRI_SOCIAL_RL,6,0.0857082,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627852,tfMRI_SOCIAL_LR,6,0.0692661,S900,Q10,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
628248,rfMRI_REST1_LR,0,0.0657599,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,rfMRI_REST1_RL,0,0.0717136,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,rfMRI_REST2_LR,0,0.0610189,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,rfMRI_REST2_RL,0,0.0680126,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,tfMRI_MOTOR_RL,4,0.0742227,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,tfMRI_MOTOR_LR,4,0.0744555,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,tfMRI_WM_RL,7,0.0678361,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,tfMRI_WM_LR,7,0.0826602,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,tfMRI_EMOTION_RL,1,0.0695242,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,tfMRI_EMOTION_LR,1,0.0671142,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,tfMRI_GAMBLING_RL,2,0.0683782,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,tfMRI_GAMBLING_LR,2,0.0832712,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,tfMRI_LANGUAGE_RL,3,0.0838215,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,tfMRI_LANGUAGE_LR,3,0.0747312,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,tfMRI_RELATIONAL_RL,5,0.0784567,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,tfMRI_RELATIONAL_LR,5,0.0717052,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,tfMRI_SOCIAL_RL,6,0.0782881,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
628248,tfMRI_SOCIAL_LR,6,0.0674373,S900,Q08,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,rfMRI_REST1_LR,0,0.127692,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,rfMRI_REST1_RL,0,0.174196,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,rfMRI_REST2_LR,0,0.114958,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,rfMRI_REST2_RL,0,0.120053,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,tfMRI_MOTOR_RL,4,0.150855,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,tfMRI_MOTOR_LR,4,0.145591,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,tfMRI_WM_RL,7,0.133432,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,tfMRI_WM_LR,7,0.131519,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,tfMRI_EMOTION_RL,1,0.115852,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,tfMRI_EMOTION_LR,1,0.0995824,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,tfMRI_GAMBLING_RL,2,0.142786,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,tfMRI_GAMBLING_LR,2,0.141758,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,tfMRI_LANGUAGE_RL,3,0.1173,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,tfMRI_LANGUAGE_LR,3,0.101037,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,tfMRI_RELATIONAL_RL,5,0.117364,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,tfMRI_RELATIONAL_LR,5,0.102778,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,tfMRI_SOCIAL_RL,6,0.114579,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
633847,tfMRI_SOCIAL_LR,6,0.101308,S900,Q08,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
634748,rfMRI_REST1_LR,0,0.0775649,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,rfMRI_REST1_RL,0,0.0730727,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,rfMRI_REST2_LR,0,0.0650546,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,rfMRI_REST2_RL,0,0.0721837,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,tfMRI_MOTOR_RL,4,0.0942189,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,tfMRI_MOTOR_LR,4,0.0875901,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,tfMRI_WM_RL,7,0.0542117,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,tfMRI_WM_LR,7,0.0686963,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,tfMRI_EMOTION_RL,1,0.0445342,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,tfMRI_EMOTION_LR,1,0.0499101,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,tfMRI_GAMBLING_RL,2,0.0543823,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,tfMRI_GAMBLING_LR,2,0.059298,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,tfMRI_LANGUAGE_RL,3,0.0509549,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,tfMRI_LANGUAGE_LR,3,0.0438593,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,tfMRI_RELATIONAL_RL,5,0.0419209,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,tfMRI_RELATIONAL_LR,5,0.0522488,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,tfMRI_SOCIAL_RL,6,0.0439463,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
634748,tfMRI_SOCIAL_LR,6,0.0436037,S1200,Q13,F,22-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
635245,rfMRI_REST1_LR,0,0.0920684,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,rfMRI_REST1_RL,0,0.09472,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,rfMRI_REST2_LR,0,0.083017,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,rfMRI_REST2_RL,0,0.0987058,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,tfMRI_MOTOR_RL,4,0.073899,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,tfMRI_MOTOR_LR,4,0.0939063,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,tfMRI_WM_RL,7,0.0985306,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,tfMRI_WM_LR,7,0.0983499,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,tfMRI_EMOTION_RL,1,0.0768283,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,tfMRI_EMOTION_LR,1,0.0717198,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,tfMRI_GAMBLING_RL,2,0.0926319,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,tfMRI_GAMBLING_LR,2,0.0960645,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,tfMRI_LANGUAGE_RL,3,0.0593716,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,tfMRI_LANGUAGE_LR,3,0.064802,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,tfMRI_RELATIONAL_RL,5,0.076403,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,tfMRI_RELATIONAL_LR,5,0.0783588,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,tfMRI_SOCIAL_RL,6,0.0679452,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635245,tfMRI_SOCIAL_LR,6,0.0698314,S1200,Q12,M,26-30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
638049,rfMRI_REST1_LR,0,0.077115,Q1,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
638049,rfMRI_REST1_RL,0,0.0707284,Q1,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
638049,rfMRI_REST2_LR,0,0.0923861,Q1,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
638049,rfMRI_REST2_RL,0,0.0991611,Q1,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
638049,tfMRI_MOTOR_RL,4,0.0797795,Q1,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
638049,tfMRI_MOTOR_LR,4,0.101406,Q1,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
638049,tfMRI_WM_RL,7,0.0780724,Q1,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
638049,tfMRI_WM_LR,7,0.0718349,Q1,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
638049,tfMRI_EMOTION_RL,1,0.0697335,Q1,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
638049,tfMRI_EMOTION_LR,1,0.0964403,Q1,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
638049,tfMRI_GAMBLING_RL,2,0.090818,Q1,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
638049,tfMRI_GAMBLING_LR,2,0.121926,Q1,Q02,F,31-35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
